,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
2,KNN,0.670263788968825,0.34955709645021993,0.35444104889325917,0.34263898538943266,0.755586592178771,0.19298245614035087,0.11475409836065574,0.8600953895071543,0.07746478873239436,0.1111111111111111,0.8044609665427509,0.11055276381909546,0.1129032258064516,0.34263898538943266,0.35444104889325917,0.34955709645021993,[18],[2],['FP'],['FW'],19
3,DecisionTree,0.7350119904076738,0.3147258445817128,0.3253732026742376,0.3184697076322692,0.8449720670391061,0.0,0.13114754098360656,0.8581560283687943,0.0,0.08602150537634409,0.8515130190007038,0.0,0.1038961038961039,0.3184697076322692,0.3253732026742376,0.3147258445817128,[18],[2],['FP'],['FW'],19
4,MLP,0.7529976019184652,0.30011337868480725,0.30851220229344306,0.3042522987388597,0.8729050279329609,0.05263157894736842,0.0,0.8503401360544217,0.05,0.0,0.8614748449345278,0.05128205128205128,0.0,0.3042522987388597,0.30851220229344306,0.30011337868480725,[18],[2],['FP'],['FW'],19
0,SVM,0.595260663507109,0.37679671457905545,0.31930387971519075,0.27197559025949974,0.9219219219219219,0.0,0.03598971722365039,0.6303901437371663,0.0,0.5,0.748780487804878,0.0,0.0671462829736211,0.27197559025949974,0.31930387971519075,0.37679671457905545,[18],[5],['FP'],['FW'],19
1,RandomForest,0.6293838862559241,0.315289648622982,0.4984984984984985,0.38627108784176845,0.996996996996997,,0.0,0.630579297245964,,0.0,0.7725421756835369,,0.0,0.38627108784176845,0.4984984984984985,0.315289648622982,[18],[5],['FP'],['FW'],19
2,KNN,0.5260663507109005,0.3513035113035113,0.2870441135222626,0.2748783754641912,0.7942942942942943,0.0,0.06683804627249357,0.6412121212121212,0.0,0.4126984126984127,0.7095908786049631,0.0,0.1150442477876106,0.2748783754641912,0.2870441135222626,0.3513035113035113,[18],[5],['FP'],['FW'],19
3,DecisionTree,0.5677725118483412,0.3827564990001538,0.32866799961915644,0.3349786555036358,0.7777777777777778,0.0,0.20822622107969152,0.6573604060913706,0.0,0.4909090909090909,0.7125171939477305,0.0,0.2924187725631769,0.3349786555036358,0.32866799961915644,0.3827564990001538,[18],[5],['FP'],['FW'],19
4,MLP,0.5450236966824644,0.29874485695531755,0.2970541235322726,0.27171156076355535,0.8243243243243243,0.0,0.06683804627249357,0.6196388261851016,0.0,0.2765957446808511,0.7074742268041236,0.0,0.10766045548654243,0.27171156076355535,0.2970541235322726,0.29874485695531755,[18],[5],['FP'],['FW'],19
0,SVM,0.564873417721519,0.31745313834866073,0.32066446098704166,0.24775701385870882,0.9543010752688172,0.0,0.007692307692307693,0.5887230514096186,0.0,0.36363636363636365,0.7282051282051283,0.0,0.01506591337099812,0.24775701385870882,0.32066446098704166,0.31745313834866073,[18],[7],['FP'],['FW'],19
1,RandomForest,0.5316455696202531,0.35910744982474935,0.303584229390681,0.25332147503993935,0.885752688172043,0.0,0.025,0.5958408679927667,0.0,0.48148148148148145,0.7124324324324324,0.0,0.04753199268738575,0.25332147503993935,0.303584229390681,0.35910744982474935,[18],[7],['FP'],['FW'],19
2,KNN,0.44462025316455694,0.3451340996168582,0.2602839812517232,0.261273001025969,0.696236559139785,0.0,0.08461538461538462,0.5954022988505747,0.0,0.44,0.6418835192069393,0.0,0.14193548387096777,0.261273001025969,0.2602839812517232,0.3451340996168582,[18],[7],['FP'],['FW'],19
3,DecisionTree,0.3829113924050633,0.39234032164545757,0.23575958092087124,0.27840225934732277,0.5188172043010753,0.0,0.18846153846153846,0.5830815709969789,0.0,0.593939393939394,0.5490753911806544,0.0,0.28613138686131384,0.27840225934732277,0.23575958092087124,0.39234032164545757,[18],[7],['FP'],['FW'],19
4,MLP,0.497626582278481,0.3109533984533985,0.28605596912048525,0.25198832388526954,0.8158602150537635,0.0,0.04230769230769231,0.5836538461538462,0.0,0.3492063492063492,0.680493273542601,0.0,0.07547169811320754,0.25198832388526954,0.28605596912048525,0.3109533984533985,[18],[7],['FP'],['FW'],19
0,SVM,0.48742138364779874,0.23970398970398973,0.29704734568695385,0.23045478906425906,0.8795411089866156,0.0,0.01160092807424594,0.5405405405405406,0.0,0.17857142857142858,0.6695778748180495,0.0,0.02178649237472767,0.23045478906425906,0.29704734568695385,0.23970398970398973,[18],[8],['FP'],['FW'],19
1,RandomForest,0.5303983228511531,0.353586027499071,0.3229065463541736,0.24072689378068565,0.9617590822179732,0.0,0.0069605568445475635,0.5607580824972129,0.0,0.5,0.7084507042253522,0.0,0.013729977116704805,0.24072689378068565,0.3229065463541736,0.353586027499071,[18],[8],['FP'],['FW'],19
2,KNN,0.4528301886792453,0.2663684074679515,0.27751135323458126,0.23331205861444504,0.7954110898661568,0.0,0.037122969837587005,0.5279187817258884,0.0,0.2711864406779661,0.6346300533943555,0.0,0.06530612244897958,0.23331205861444504,0.27751135323458126,0.2663684074679515,[18],[8],['FP'],['FW'],19
3,DecisionTree,0.38259958071278827,0.4523232323232323,0.23562527449614704,0.24492455654098258,0.655831739961759,0.0,0.05104408352668213,0.6236363636363637,0.0,0.7333333333333333,0.6393289841565704,0.0,0.09544468546637744,0.24492455654098258,0.23562527449614704,0.4523232323232323,[18],[8],['FP'],['FW'],19
4,MLP,0.46331236897274636,0.3255960244071208,0.28538135185932784,0.2525830802968961,0.7934990439770554,0.0,0.06264501160092807,0.5482166446499339,0.0,0.42857142857142855,0.6484374999999999,0.0,0.10931174089068825,0.2525830802968961,0.28538135185932784,0.3255960244071208,[18],[8],['FP'],['FW'],19
0,SVM,0.6022927689594356,0.30330408973855355,0.3226362448891259,0.2555749774882144,0.9632248939179632,0.0,0.00468384074941452,0.6241979835013749,0.0,0.2857142857142857,0.757508342602892,0.0,0.009216589861751152,0.2555749774882144,0.3226362448891259,0.30330408973855355,[18],[9],['FP'],['FW'],19
1,RandomForest,0.6216931216931217,0.29155575273587697,0.33269954630123433,0.2574537333397432,0.9957567185289957,0.0,0.00234192037470726,0.6246672582076309,0.0,0.25,0.7677208287895312,0.0,0.004640371229698376,0.2574537333397432,0.33269954630123433,0.29155575273587697,[18],[9],['FP'],['FW'],19
2,KNN,0.5943562610229277,0.45878585352269563,0.33787032098994446,0.3316801401907785,0.8613861386138614,0.0,0.1522248243559719,0.6541353383458647,0.0,0.7222222222222222,0.7435897435897436,0.0,0.2514506769825919,0.3316801401907785,0.33787032098994446,0.45878585352269563,[18],[9],['FP'],['FW'],19
3,DecisionTree,0.48853615520282184,0.32682379349046015,0.26645334322659436,0.24804133698196193,0.7595473833097596,0.0,0.03981264637002342,0.6026936026936027,0.0,0.37777777777777777,0.672090112640801,0.0,0.07203389830508475,0.24804133698196193,0.26645334322659436,0.32682379349046015,[18],[9],['FP'],['FW'],19
4,MLP,0.6005291005291006,0.34487789406914054,0.3254032663219484,0.27314096597373055,0.9434229137199435,0.0,0.03278688524590164,0.6346336822074216,0.0,0.4,0.7588168373151309,0.0,0.060606060606060615,0.27314096597373055,0.3254032663219484,0.34487789406914054,[18],[9],['FP'],['FW'],19
0,SVM,0.5944700460829493,0.2082324455205811,0.31675874769797424,0.25127830533235934,0.9502762430939227,0.0,0.0,0.6246973365617433,0.0,0.0,0.7538349159970781,0.0,0.0,0.25127830533235934,0.31675874769797424,0.2082324455205811,[18],[11],['FP'],['FW'],19
1,RandomForest,0.6255760368663594,0.541955350269438,0.33374510081692405,0.2584916422472536,0.998158379373849,0.0,0.003076923076923077,0.625866050808314,0.0,1.0,0.7693399574166074,0.0,0.006134969325153375,0.2584916422472536,0.33374510081692405,0.541955350269438,[18],[11],['FP'],['FW'],19
2,KNN,0.5783410138248848,0.35269261555071574,0.31639986778108325,0.28207473324269766,0.8876611418047882,0.0,0.06153846153846154,0.6325459317585301,0.0,0.425531914893617,0.7386973180076628,0.0,0.10752688172043011,0.28207473324269766,0.31639986778108325,0.35269261555071574,[18],[11],['FP'],['FW'],19
3,DecisionTree,0.5576036866359447,0.30964469840418696,0.3069972139585399,0.28221621453652773,0.8471454880294659,0.0,0.07384615384615385,0.6397774687065368,0.0,0.2891566265060241,0.7290015847860538,0.0,0.11764705882352942,0.28221621453652773,0.3069972139585399,0.30964469840418696,[18],[11],['FP'],['FW'],19
4,MLP,0.5725806451612904,0.2802432911547161,0.308801057751334,0.26244055397307636,0.8987108655616943,0.0,0.027692307692307693,0.6264441591784339,0.0,0.21428571428571427,0.7382753403933435,0.0,0.04904632152588556,0.26244055397307636,0.308801057751334,0.2802432911547161,[18],[11],['FP'],['FW'],19
0,SVM,0.8423855165069223,0.3111471861471861,0.3166483464289107,0.31271237033346355,0.9327036599763873,0.0,0.017241379310344827,0.8977272727272727,0.0,0.03571428571428571,0.9148812970469022,0.0,0.023255813953488372,0.31271237033346355,0.3166483464289107,0.3111471861471861,[18],[13],['FP'],['FW'],19
1,RandomForest,0.7987220447284346,0.3236132937547291,0.35162164039169386,0.3303074371731088,0.8783943329397875,0.17647058823529413,0.0,0.8985507246376812,0.07228915662650602,0.0,0.8883582089552239,0.10256410256410257,0.0,0.3303074371731088,0.35162164039169386,0.3236132937547291,[18],[13],['FP'],['FW'],19
2,KNN,0.7263045793397231,0.31929295374122396,0.30863334219410193,0.30942235833065523,0.7981109799291618,0.058823529411764705,0.06896551724137931,0.8941798941798942,0.02631578947368421,0.037383177570093455,0.8434185901434809,0.03636363636363636,0.04848484848484848,0.30942235833065523,0.30863334219410193,0.31929295374122396,[18],[13],['FP'],['FW'],19
3,DecisionTree,0.5899893503727369,0.3239177489177489,0.34700965025508634,0.29038726131749387,0.6363636363636364,0.35294117647058826,0.05172413793103448,0.8909090909090909,0.05357142857142857,0.02727272727272727,0.7424242424242423,0.09302325581395349,0.03571428571428571,0.29038726131749387,0.34700965025508634,0.3239177489177489,[18],[13],['FP'],['FW'],19
4,MLP,0.7678381256656017,0.3093316302271526,0.2985105127830557,0.3033503749563571,0.8488783943329398,0.029411764705882353,0.017241379310344827,0.8942786069651741,0.022727272727272728,0.01098901098901099,0.8709872804360993,0.02564102564102564,0.01342281879194631,0.3033503749563571,0.2985105127830557,0.3093316302271526,[18],[13],['FP'],['FW'],19
0,SVM,0.8463949843260188,0.3501143229342138,0.3502191565528683,0.34732069626746465,0.9137343927355278,0.07692307692307693,0.06,0.9221076746849943,0.04,0.08823529411764706,0.917901938426454,0.052631578947368425,0.07142857142857141,0.34732069626746465,0.3502191565528683,0.3501143229342138,[18],[14],['FP'],['FW'],19
1,RandomForest,0.8484848484848485,0.3202372736534227,0.3445531010797753,0.3269705744793066,0.9182746878547106,0.11538461538461539,0.0,0.9172335600907029,0.043478260869565216,0.0,0.9177538287010777,0.06315789473684211,0.0,0.3269705744793066,0.3445531010797753,0.3202372736534227,[18],[14],['FP'],['FW'],19
2,KNN,0.7586206896551724,0.3319514027568542,0.3494752466602637,0.32511589012086745,0.8161180476730987,0.19230769230769232,0.04,0.9194373401534527,0.049019607843137254,0.0273972602739726,0.8647023451593504,0.07812500000000001,0.03252032520325203,0.32511589012086745,0.3494752466602637,0.3319514027568542,[18],[14],['FP'],['FW'],19
3,DecisionTree,0.7084639498432602,0.3266026687751021,0.31887191128961845,0.3042522586953548,0.7627695800227015,0.15384615384615385,0.04,0.9105691056910569,0.022727272727272728,0.046511627906976744,0.8301420630018529,0.039603960396039604,0.04301075268817204,0.3042522586953548,0.31887191128961845,0.3266026687751021,[18],[14],['FP'],['FW'],19
4,MLP,0.7638453500522466,0.3291897354026067,0.32046334293780376,0.3194522813122052,0.8229284903518729,0.038461538461538464,0.1,0.9212198221092758,0.013157894736842105,0.05319148936170213,0.8693045563549162,0.0196078431372549,0.06944444444444446,0.3194522813122052,0.32046334293780376,0.3291897354026067,[18],[14],['FP'],['FW'],19
0,SVM,0.8543352601156069,0.32131793045542717,0.3106282850507273,0.31514823338297004,0.9133663366336634,0.0,0.018518518518518517,0.929471032745592,0.0,0.034482758620689655,0.9213483146067415,0.0,0.024096385542168672,0.31514823338297004,0.3106282850507273,0.32131793045542717,[18],[15],['FP'],['FW'],19
1,RandomForest,0.930635838150289,0.31129156999226604,0.3320957095709571,0.3213572854291417,0.9962871287128713,0.0,0.0,0.9338747099767981,0.0,0.0,0.9640718562874252,0.0,0.0,0.3213572854291417,0.3320957095709571,0.31129156999226604,[18],[15],['FP'],['FW'],19
2,KNN,0.6820809248554913,0.32930226650246636,0.5927759442610928,0.2986601607927639,0.7227722772277227,1.0,0.05555555555555555,0.9314194577352473,0.0189873417721519,0.0375,0.8139372822299651,0.03726708074534161,0.04477611940298507,0.2986601607927639,0.5927759442610928,0.32930226650246636,[18],[15],['FP'],['FW'],19
3,DecisionTree,0.8242774566473988,0.33881635091312506,0.31718310719960885,0.32734528739683383,0.8774752475247525,0.0,0.07407407407407407,0.9529569892473119,0.0,0.06349206349206349,0.9136597938144331,0.0,0.06837606837606837,0.32734528739683383,0.31718310719960885,0.33881635091312506,[18],[15],['FP'],['FW'],19
4,MLP,0.7583815028901734,0.32455011402379824,0.29942855396650775,0.30819136257244223,0.8056930693069307,0.0,0.09259259259259259,0.9260312944523471,0.0,0.047619047619047616,0.8616810059563205,0.0,0.06289308176100629,0.30819136257244223,0.29942855396650775,0.32455011402379824,[18],[15],['FP'],['FW'],19
0,SVM,0.7801899592944369,0.2961309523809524,0.31385896883527215,0.304732318525422,0.9052132701421801,0.03636363636363636,0.0,0.8526785714285714,0.03571428571428571,0.0,0.8781609195402299,0.03603603603603603,0.0,0.304732318525422,0.31385896883527215,0.2961309523809524,[18],[18],['FP'],['FW'],19
1,RandomForest,0.8548168249660787,0.28610354223433243,0.33175355450236965,0.30724213606437456,0.995260663507109,0.0,0.0,0.8583106267029973,0.0,0.0,0.9217264081931237,0.0,0.0,0.30724213606437456,0.33175355450236965,0.28610354223433243,[18],[18],['FP'],['FW'],19
2,KNN,0.6445047489823609,0.34450546148831424,0.3678301537475539,0.3318214732161799,0.717219589257504,0.34545454545454546,0.04081632653061224,0.8714011516314779,0.10497237569060773,0.05714285714285714,0.7868284228769498,0.1610169491525424,0.04761904761904761,0.3318214732161799,0.3678301537475539,0.34450546148831424,[18],[18],['FP'],['FW'],19
3,DecisionTree,0.6974219810040706,0.27813852813852813,0.2706687730384413,0.274352815585802,0.8120063191153238,0.0,0.0,0.8344155844155844,0.0,0.0,0.8230584467574059,0.0,0.0,0.274352815585802,0.2706687730384413,0.27813852813852813,[18],[18],['FP'],['FW'],19
4,MLP,0.7435549525101763,0.3199431600808876,0.3184693437909416,0.3188148362793393,0.8578199052132701,0.03636363636363636,0.061224489795918366,0.8457943925233645,0.03508771929824561,0.07894736842105263,0.851764705882353,0.03571428571428571,0.06896551724137932,0.3188148362793393,0.3184693437909416,0.3199431600808876,[18],[18],['FP'],['FW'],19
0,SVM,0.8015783540022547,0.3030140138440936,0.31878556604405167,0.30999471343719875,0.9255874673629243,0.03076923076923077,0.0,0.8625304136253041,0.046511627906976744,0.0,0.8929471032745592,0.037037037037037035,0.0,0.30999471343719875,0.31878556604405167,0.3030140138440936,[18],[19],['FP'],['FW'],19
1,RandomForest,0.8478015783540023,0.31338048924255824,0.3319341233179353,0.31457797839215934,0.9804177545691906,0.015384615384615385,0.0,0.8632183908045977,0.07692307692307693,0.0,0.9180929095354523,0.025641025641025644,0.0,0.31457797839215934,0.3319341233179353,0.31338048924255824,[18],[19],['FP'],['FW'],19
2,KNN,0.6753100338218715,0.3219398374181283,0.3186263258064825,0.3134825233619775,0.7663185378590078,0.15384615384615385,0.03571428571428571,0.8645066273932254,0.06622516556291391,0.03508771929824561,0.8124567474048443,0.0925925925925926,0.035398230088495575,0.3134825233619775,0.3186263258064825,0.3219398374181283,[18],[19],['FP'],['FW'],19
3,DecisionTree,0.5873731679819617,0.3184995937342508,0.2979387235914651,0.2852124874971283,0.660574412532637,0.2153846153846154,0.017857142857142856,0.864957264957265,0.05054151624548736,0.04,0.7490747594374537,0.08187134502923976,0.024691358024691357,0.2852124874971283,0.2979387235914651,0.3184995937342508,[18],[19],['FP'],['FW'],19
4,MLP,0.7158962795941376,0.3229587682752687,0.3202129897952352,0.320209706628349,0.8172323759791122,0.1076923076923077,0.03571428571428571,0.8658367911479945,0.07446808510638298,0.02857142857142857,0.8408327736736065,0.0880503144654088,0.031746031746031744,0.320209706628349,0.3202129897952352,0.3229587682752687,[18],[19],['FP'],['FW'],19
0,SVM,0.8208232445520581,0.3331089951945751,0.33886880077356274,0.3340082882827071,0.9170068027210885,0.08108108108108109,0.018518518518518517,0.8891820580474934,0.06666666666666667,0.043478260869565216,0.9028801071667782,0.07317073170731708,0.025974025974025972,0.3340082882827071,0.33886880077356274,0.3331089951945751,[18],[20],['FP'],['FW'],19
1,RandomForest,0.8656174334140436,0.2956989247311828,0.3242630385487528,0.3093229504650659,0.9727891156462585,0.0,0.0,0.8870967741935484,0.0,0.0,0.9279688513951978,0.0,0.0,0.3093229504650659,0.3242630385487528,0.2956989247311828,[18],[20],['FP'],['FW'],19
2,KNN,0.6961259079903148,0.32404062650919585,0.3320980844790368,0.31525044722719137,0.7700680272108843,0.1891891891891892,0.037037037037037035,0.8829953198127926,0.058823529411764705,0.030303030303030304,0.8226744186046511,0.08974358974358974,0.03333333333333333,0.31525044722719137,0.3320980844790368,0.32404062650919585,[18],[20],['FP'],['FW'],19
3,DecisionTree,0.7070217917675545,0.3349766789262929,0.3391098581574772,0.32995501431901036,0.7795918367346939,0.10810810810810811,0.12962962962962962,0.8815384615384615,0.057971014492753624,0.06542056074766354,0.827436823104693,0.07547169811320754,0.08695652173913045,0.32995501431901036,0.3391098581574772,0.3349766789262929,[18],[20],['FP'],['FW'],19
4,MLP,0.7566585956416465,0.3637461401783712,0.38620661477804336,0.36797443106097355,0.8312925170068027,0.21621621621621623,0.1111111111111111,0.9011799410029498,0.1111111111111111,0.07894736842105263,0.86482661004954,0.14678899082568808,0.09230769230769231,0.36797443106097355,0.38620661477804336,0.3637461401783712,[18],[20],['FP'],['FW'],19
0,SVM,0.840958605664488,0.32195337531764445,0.31801930140640494,0.31430376964501594,0.93681652490887,0.0,0.017241379310344827,0.894431554524362,0.0,0.07142857142857142,0.91513353115727,0.0,0.027777777777777776,0.31430376964501594,0.31801930140640494,0.32195337531764445,[18],[21],['FP'],['FW'],19
